TIME,METRIC VALUE
1119.838770866394,0.9169
1123.383618593216,1.6992
1126.8606007099152,1.7399
1130.219910144806,1.5455
1133.6574964523315,1.2165
1137.0582888126373,1.1745
1140.645093679428,1.6501
1144.055435180664,1.2503
1147.4017980098724,1.1328
1150.770018339157,1.1725
1154.2005414962769,1.2481
1157.704561471939,0.9867
1161.0610687732697,1.2524
1164.3934276103973,0.9884
1167.8243725299835,0.9934
1171.283672094345,0.6877
1174.7443959712982,0.8802
1178.2850995063782,1.5507
1181.751179933548,1.2947
1185.2874789237976,1.1745
1188.8603987693787,0.7603
1192.303025007248,1.3305
1195.7204937934875,1.4751
1199.0184252262115,1.1725
1202.486871957779,1.5832
1205.988493680954,0.8714
1209.3463561534882,1.0987
1212.7938630580902,1.1784
1216.1358647346497,1.3662
1219.735190629959,0.995
1223.0278041362762,0.8787
1226.623076915741,0.576
1230.014370918274,0.9108
1233.6520776748657,1.2481
1237.1362023353577,1.9568
1240.6327748298645,1.4751
1244.1222383975983,1.2524
1247.8182218074799,1.2062
1251.5882868766785,1.3012
1255.0430552959442,0.985
1258.4445328712463,1.5832
1261.9700486660004,1.2144
1265.609837770462,0.9154
1269.069175004959,1.2503
1272.6625843048096,0.7641
1276.2497391700745,1.0298
1279.6492471694946,0.9917
1282.9846291542053,0.9169
1286.4502708911896,1.4042
1289.859782218933,1.7807
1293.3245930671692,0.9123
1297.0451490879059,1.1705
1300.5980751514435,0.952
1304.1281561851501,1.246
1307.710552930832,1.1006
1311.4462976455688,1.0316
1315.1656119823456,1.3639
1318.4320192337036,1.4042
1321.8052480220795,1.2524
1325.491156578064,1.5129
1328.8483865261078,1.1061
1332.1148340702057,1.068
1335.5171597003937,0.9934
1339.1766426563263,0.2304
1342.6153450012207,1.8848
1346.2471525669098,1.4421
1349.7879238128662,1.1646
1353.7502045631409,1.1366
1357.276517868042,1.246
1361.2711839675903,0.944
1365.172608613968,1.3328
1368.772165775299,1.6992
1372.45907330513,1.4397
1376.5432891845703,1.2206
1379.9394752979279,1.0368
1383.4389700889587,1.0281
1386.9213976860046,0.9154
1390.7350549697876,0.99
1394.4205350875854,1.7457
1397.999989271164,1.6586
1402.2360565662384,1.6264
1406.252150297165,1.1705
1410.0044374465942,1.1385
1413.7099335193634,1.6963
1417.5811400413513,1.4018
1421.6667363643646,1.1824
1425.6328155994415,1.1784
1429.1184012889862,1.3593
1432.6634254455566,0.7983
1436.302233695984,0.7667
1439.9017925262451,0.6877
1443.5047616958618,1.1154
1447.693383216858,0.2315
1451.3347573280334,1.1385
1455.046840429306,1.6558
1458.4821243286133,1.3639
1462.439211845398,1.3283
1466.2454624176025,1.4348
1469.8544991016388,1.0195
1473.5211544036865,1.7717
1477.0581057071686,1.0212
1480.742646932602,1.1024
1484.3423037528992,1.2124
1487.7395374774933,0.9185
1491.4320454597473,1.0734
1494.8500444889069,1.0333
1498.2418603897095,0.8817
1502.4402301311493,0.1929
1506.200557231903,1.5912
1509.7741820812225,1.2881
1514.0061831474304,0.7667
1517.686805009842,1.2124
1521.4252216815948,1.2838
1525.4611575603485,0.867
1529.856815814972,1.246
1533.6951978206635,1.0662
1537.4552657604218,1.1024
1541.2652728557587,0.9584
1544.6598055362701,1.518
1548.3388845920563,1.1404
1552.2634665966034,0.92
1555.8081331253052,0.1932
1559.572588443756,1.9257
1563.256931066513,1.3328
1566.9986758232117,0.8773
1570.8364615440369,1.3193
1574.9026844501495,1.2566
1578.7117381095886,1.5805
1582.75594830513,1.7717
1586.447338104248,0.9093
1590.125278711319,0.9536
1594.1638209819794,1.3662
1597.715357542038,1.5155
1601.5289750099182,1.4519
1605.209384918213,0.9139
1608.6609501838684,0.9185
1612.773875951767,0.1926
1616.421309709549,1.6374
1620.0189685821533,0.6123
1624.0153822898865,1.1804
1627.4806215763092,1.0264
1632.0216274261475,1.6586
1636.7218127250671,1.0644
1641.0076653957367,1.6209
1645.46249461174,1.5612
1649.961021900177,1.4494
1653.8402862548828,1.0298
1657.5573494434357,0.8037
1661.1003687381744,0.9568
1664.7267529964447,1.0298
1668.5928370952606,1.1404
1672.6002488136292,1.8659
1676.4217851161957,1.3283
1680.3472347259521,0.9884
1684.5066151618958,1.1006
1688.4337470531464,0.8714
1692.6712801456451,1.5104
1696.3296482563019,1.4421
1700.2539110183716,1.2925
1704.1164293289185,1.1824
1708.050048828125,1.0333
1712.0745975971222,0.6517
1716.124761581421,0.8419
1720.7969715595245,0.1926
1724.5393357276917,0.3467
1728.2043054103851,1.4776
1732.0142407417297,0.575
1735.5736429691315,1.1443
1739.2440075874329,0.9154
1743.0473103523254,1.3328
1746.8904583454132,1.6558
1750.7867755889893,1.5129
1754.8988320827484,1.6319
1758.598042011261,1.4751
